specObjID,objID,z,zErr,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
2742846997345101824,1237668290687009001,0.07165238,5.939919E-06,19.01574,18.00431,17.58685,17.28465,17.14968,0.04032426,0.008486077,0.007923446,0.008435801,0.02416579
2901605481816549376,1237671261201957001,0.1879381,2.613802E-05,20.8531,18.33239,17.01022,16.49907,16.12673,0.1554876,0.009643576,0.005376799,0.004914376,0.01069404
2925208975257397248,1237668624623731001,0.1105238,2.468773E-05,20.16366,18.35929,17.47433,17.11668,16.80851,0.07260726,0.008375542,0.006455535,0.006676749,0.01733997
3136852049510033408,1237665566069621001,0.1424918,3.469731E-05,20.17222,18.36312,17.22911,16.75292,16.38405,0.07972076,0.008741548,0.005604358,0.005241732,0.01176106
3246104747274430464,1237668603681440001,0.1901691,2.558579E-05,20.37955,18.69227,17.51908,17.06496,16.76717,0.1083861,0.01193147,0.007026383,0.006805533,0.01447113
331020653245261824,1237648704046498001,0.1780361,3.418865E-05,20.78792,18.50834,17.47951,16.95743,16.64347,0.1467431,0.01141547,0.007205701,0.006792572,0.01764538
557463423751841792,1237651272976040001,0.1339675,2.88237E-05,20.23303,18.31374,17.23549,16.80853,16.47695,0.09649226,0.009577536,0.006217615,0.006057693,0.0153566
1068543373742204928,1237658303279399001,0.09855869,6.37691E-06,19.39771,18.62822,18.46749,18.23184,18.27641,0.02781072,0.007993561,0.008582919,0.009257684,0.02919871
1070785002586793984,1237658303281234001,0.1667582,4.518769E-05,21.27211,21.32023,17.96255,24.36181,17.10758,0.1265499,0.06315326,0.007245723,1.41417,0.01710572
1071908428777023488,1237658302744953001,0.1519602,2.700397E-05,20.57579,18.61539,17.53175,17.07676,16.77521,0.1049897,0.01039855,0.006463751,0.006293068,0.01382021
1127194076823709696,1237658424629199001,0.1088079,2.414637E-05,19.75602,17.82086,16.69874,16.19884,15.80379,0.07618415,0.008035898,0.004922034,0.00471182,0.008841175
1821853161229412352,1237658424633000001,0.07469799,9.357723E-06,19.52529,18.07011,17.28976,16.84834,16.52448,0.05529546,0.008455905,0.0067625,0.006280136,0.01324626
1825184960818997248,1237658425171575001,0.09291796,8.658731E-06,19.15297,17.77738,17.06003,16.65278,16.37422,0.04088962,0.006456462,0.005084083,0.005093181,0.01108547
1927696280650278912,1237668348138750001,0.02925033,6.178692E-06,18.12702,17.27095,16.9734,16.80636,16.67468,0.02038438,0.005717029,0.006376091,0.007729542,0.01939254
1934361250611881984,1237661951346213001,0.1241737,2.322547E-05,19.74581,17.53262,16.48103,16.0534,15.71332,0.07725773,0.006072361,0.004183942,0.004062585,0.007753841
1936611401225234432,1237662533820023001,0.1241348,1.02349E-05,19.03955,17.94652,17.45576,17.1314,16.93425,0.0432439,0.008113375,0.007466195,0.007723088,0.02294147
1941121598006257664,1237661949202465001,0.03722853,1.151529E-05,17.7543,16.53448,16.10958,15.87272,15.72916,0.02906545,0.005059413,0.004963933,0.005341683,0.01382929
1942299731543746560,1237662637983990001,0.167626,1.370097E-05,20.19353,18.6938,17.73558,17.23117,16.94145,0.08153766,0.01203464,0.008068941,0.008045898,0.01831461
1950216202429163520,1237662637451772001,0.0355764,9.489044E-06,16.85049,14.90006,13.99489,13.56484,13.24641,0.01326382,0.002251343,0.001966163,0.001929578,0.003089844
2492758125443049472,1237667429031805001,0.04990529,1.308E-05,18.55774,16.69612,15.84618,15.44969,15.12069,0.02364396,0.003982482,0.00318076,0.003359252,0.006468032
2495116577901406208,1237667324325200001,0.05441969,1.581482E-05,18.99663,17.41952,16.78693,16.39257,16.11277,0.08125242,0.006141298,0.005579206,0.0061367,0.01451107
2502912665064597504,1237667429035344001,0.1615077,3.164896E-05,20.41978,18.62499,17.62989,17.20495,16.88095,0.06923859,0.009679406,0.006507798,0.006953647,0.01641048
2511996280763344896,1237667324330574001,0.02790233,1.166728E-05,18.26511,17.12029,16.72528,16.48612,16.30773,0.03431821,0.006338133,0.007081252,0.009379101,0.02784045
2651508637884770304,1237667429028987001,0.05387969,1.690193E-05,18.80243,17.02032,16.19005,15.783,15.45985,0.03144107,0.004965591,0.003850258,0.004117709,0.008827132
2791186753195632640,1237668292832461001,0.3369023,5.319863E-05,22.3671,19.95963,18.24013,17.66919,17.31269,0.528142,0.02870229,0.01108769,0.009622731,0.02240666
2794545211479451648,1237668292833444001,0.2053398,2.043347E-05,19.43946,18.53669,17.68776,17.26432,17.05109,0.06407635,0.01692152,0.009916163,0.01000027,0.02841885
320957921888331776,1237674649928270001,0.2562974,3.593229E-05,20.79396,18.16532,16.615,16.07277,15.74245,0.388155,0.01326052,0.005882557,0.005156128,0.0126928
484226601630853120,1237649921118503001,0.07085461,7.948906E-06,18.71733,17.61384,17.1999,16.90455,16.77791,0.04485695,0.008690443,0.008399589,0.01055787,0.02982362
503377895163455488,1237651192432034001,0.112991,2.66688E-05,19.10194,17.39709,16.49844,16.09789,15.78208,0.05083556,0.006135819,0.00452307,0.004493044,0.01038367
514589890512447488,1237653471443878001,0.1467119,3.536525E-05,20.89546,18.50007,17.31231,16.83411,16.45742,0.1287793,0.009454751,0.005555323,0.005272318,0.01230999
564090459354327040,1237648722828919001,0.04709719,8.122985E-06,18.01604,16.88368,16.37504,16.04907,15.84315,0.01924648,0.004341143,0.003953971,0.004319881,0.0105175
580991873561159680,1237651735220388001,0.140589,8.732604E-05,20.25563,18.68401,17.65401,17.2453,16.88063,0.1073503,0.01347624,0.008718602,0.008930456,0.02159258
721755203107317760,1237652599029105001,0.06099722,1.766902E-05,19.03632,17.38691,16.58475,16.21946,15.89384,0.05560847,0.00730112,0.00535558,0.005505234,0.01271017
868088109391177728,1237668670790435001,0.2004563,3.535075E-05,21.33413,18.95965,17.63561,17.13942,16.80914,0.2179195,0.01334958,0.00728462,0.00685716,0.01578443
1038196028165089280,1237655499210949001,0.2875625,8.329315E-05,22.25408,20.21305,18.57932,17.95555,17.53419,0.5282974,0.0363039,0.013925,0.01192355,0.03400989
1391646690749999104,1237658425160696001,0.07681203,1.944629E-05,18.54951,16.90962,16.19786,15.81853,15.54313,0.04607357,0.005429463,0.004451992,0.004631501,0.01094536
1394991680150595584,1237660582836175001,0.3523981,9.142583E-05,25.2236,20.60915,18.64419,18.03226,17.54893,1.405943,0.05046732,0.01446248,0.01305403,0.02969467
1486301447896197120,1237661388675154001,0.1161193,1.066079E-05,19.82081,18.47212,17.80105,17.42367,17.15326,0.05876227,0.009021929,0.007375907,0.007487392,0.0175871
1488606574560700416,1237661388676858001,0.114438,3.23128E-05,19.8003,18.44409,17.73354,17.36473,17.08871,0.09109781,0.01253171,0.00988302,0.01049044,0.02737744
1494163231281801216,1237661387069260001,0.3632708,0.0001108281,24.14255,20.45715,18.71132,18.10993,17.72581,1.422464,0.0365646,0.01278221,0.01098097,0.02690335
1494190169316681728,1237661387069522001,0.292587,3.089277E-05,21.71675,20.40491,19.2133,24.36187,18.54784,0.2075455,0.03258761,0.01782027,1.325667,0.04844166
1497488430009968640,1237659162806453001,0.5347759,0.0001817009,23.65372,21.86629,20.1659,19.16592,18.54374,1.408621,0.1305883,0.05032979,0.03336485,0.08041942
1500866953693128704,1237659162809467001,0.06697375,1.869077E-05,20.16368,18.46441,17.77389,17.36979,17.07792,0.1055048,0.01310789,0.01068967,0.01167056,0.03248889
1504358727359162368,1237661388152570001,0.3232697,8.397604E-05,24.15938,20.32002,18.47691,17.90126,17.52015,1.796507,0.04118511,0.01331028,0.01317355,0.03013998
1506600631668860928,1237661388154143001,0.05786789,8.505932E-06,18.85688,17.86623,17.42938,17.14314,16.93608,0.03538249,0.00817961,0.008066971,0.009714905,0.02505832
1765482300474157056,1237662226241684001,0.2053673,5.653488E-05,20.82819,18.98625,17.6242,17.1095,16.7201,0.1628373,0.01543052,0.008076285,0.008132696,0.01886802
1961447431312795648,1237664106313548001,0.1797488,2.461575E-05,20.18468,18.15393,16.88629,16.40118,16.05383,0.08051182,0.007954592,0.004876156,0.004587522,0.01053416
1970385916207851520,1237664131555918001,0.3279728,9.05264E-05,23.50586,20.1694,18.49178,17.87328,17.53891,1.076252,0.03339462,0.01337608,0.01242347,0.03488309
1971471134503233536,1237664131020751001,0.06994918,1.157332E-05,18.59897,17.2164,16.51501,16.1326,15.83109,0.02418431,0.004836264,0.00425297,0.004444726,0.00982285
2169685592261027840,1237664091822752001,0.01515976,1.096833E-05,17.6315,15.9584,15.18704,14.79598,14.51286,0.01691356,0.00333046,0.002729509,0.002698881,0.004845661
2171976150329354240,1237664875656053001,0.1492334,3.388405E-05,20.37491,18.38946,17.23749,16.74566,16.37189,0.112394,0.01055849,0.006094351,0.00587358,0.01143253
2198973833866668032,1237664869753553001,0.0950085,1.221625E-05,19.34425,18.14779,17.70396,17.45926,17.28764,0.05514944,0.00976158,0.009232092,0.0104582,0.02833517
2247433985535797248,1237662225673683001,0.1244743,2.243906E-05,18.93617,17.39109,16.45206,16.04477,15.69448,0.04695089,0.006681641,0.004575606,0.00461562,0.009224075
2349853768188717056,1237665129063121001,0.08307682,8.215675E-06,18.47042,17.05462,16.23646,15.86241,15.48938,0.03864856,0.006220142,0.004919192,0.005644213,0.01192998
2393783112367630336,1237665179520467001,0.06642609,7.169258E-06,18.02365,17.18057,16.95405,16.67328,16.69261,0.01639538,0.004545331,0.004740311,0.005012908,0.01446541
2406180662638831616,1237665180060156001,0.1273752,1.005634E-05,19.22211,18.01165,17.36041,17.01077,16.80296,0.04158805,0.006706418,0.005972826,0.006394573,0.0191322
2583995324431362048,1237667293192782001,0.08107025,8.79001E-06,19.46024,18.23685,17.62171,17.23737,17.0221,0.03807835,0.006990801,0.006208336,0.006095165,0.01681529
